id,name,name_en,symbol,value,value_str,unit,uncertainty,temperature_K,material,burnup_range,category,subcategory,equation,notes,source_file,confidence
Hofman_et_al._1990_Swelling_behavior_of_U-Pu-Zr_fuel_param_013,肿胀参数,Isotropic contact swelling at 75% SD,$ΔD/D$,16.0,16,%,theoretical,,U-Pu-Zr,,swelling_rate,swelling_correlation,,isotropic theory,Hofman_et_al._1990_Swelling_behavior_of_U-Pu-Zr_fuel.md,medium
Hofman_et_al._1990_Swelling_behavior_of_U-Pu-Zr_fuel_param_014,Axial growth 0%Pu at ~4.5 at.%,Axial growth 0%Pu at ~4.5 at.%,$ΔL/L$,9.0,9,%,from figure,,U-10Zr,,experiment,general,,A elements,Hofman_et_al._1990_Swelling_behavior_of_U-Pu-Zr_fuel.md,medium
Hofman_et_al._1990_Swelling_behavior_of_U-Pu-Zr_fuel_param_015,Axial growth 3-26%Pu at ~4.5 at.%,Axial growth 3-26%Pu at ~4.5 at.%,$ΔL/L$,7.0,6–8,%,from figure,,U-xPu-10Zr,,experiment,general,,A elements,Hofman_et_al._1990_Swelling_behavior_of_U-Pu-Zr_fuel.md,medium
Hofman_et_al._1990_Swelling_behavior_of_U-Pu-Zr_fuel_param_016,肿胀参数,Axial swelling at contact (B elements),$ΔL/L$,3.0,3,%,observed,,U-Pu-Zr,,swelling_rate,swelling_correlation,,"0.230"" at ~1 at.%",Hofman_et_al._1990_Swelling_behavior_of_U-Pu-Zr_fuel.md,medium
Hofman_et_al._1990_Swelling_behavior_of_U-Pu-Zr_fuel_param_017,Circumferential/axial stress ratio in outer zone,Circumferential/axial stress ratio in outer zone,$σ_θ/σ_z$,2.0,2,dimensionless,approximate,,U-Pu-Zr,,mechanical,general,,outer zone,Hofman_et_al._1990_Swelling_behavior_of_U-Pu-Zr_fuel.md,medium
,,,,,,,,,,,,,,,_summary,
,,,,,,,,,,,,,,,_summary,
,,,,,,,,,,,,,,,_summary,
,,,,,,,,,,,,,,,_summary,
,,,,,,,,,,,,,,,_summary,
,,,,,,,,,,,,,,,_summary,
,,,,,,,,,,,,,,,_summary,
,,,,,,,,,,,,,,,_summary,
,,,,,,,,,,,,,,,_summary,
,,,,,,,,,,,,,,,_summary,
,,,,,,,,,,,,,,,_summary,
,,,,,,,,,,,,,,,_summary,
,,,,,,,,,,,,,,,_summary,
,,,,,,,,,,,,,,,_summary,
,,,,,,,,,,,,,,,_summary,
,,,,,,,,,,,,,,,_summary,
hu2016b_001,Xe扩散系数比例常数,Xe diffusivity proportionality constant,D_0,1e-40,1.0×10⁻⁴⁰ m⁵/fission,m⁵/fission,,,UMo,,diffusion,diffusivity,D_g = D_0 * f_dot,Xe扩散系数正比于裂变速率,Hu_et_al_2016_Effect_of_grain_morphology...,high
hu2016b_002,裂变产额,Gas yield per fission,Y,0.25,0.25,dimensionless,,,U-235,,irradiation,fission_yield,,,Hu_et_al_2016_Effect_of_grain_morphology...,high
hu2016b_003,裂变速率范围,Fission rate range,f_dot,1.2e+20,1.2×10²⁰ - 2.4×10²² fission/(m³·s),fission/(m³·s),,,UMo,,irradiation,fission_rate,,,Hu_et_al_2016_Effect_of_grain_morphology...,high
hu2016b_004,再溶解率系数,Resolution rate coefficient,b_0,2e-24,2.0×10⁻²⁴,dimensionless,,,UMo,,irradiation,resolution_rate,b = b_0 * f_dot,,Hu_et_al_2016_Effect_of_grain_morphology...,medium
hu2016b_005,Van der Waals常数(Xe),Van der Waals constant for Xe,b_v,8.5e-29,8.5×10⁻²⁹ m³/atom,m³/atom,,,Xe,,bubble,eos_parameter,,,Hu_et_al_2016_Effect_of_grain_morphology...,high
hu2016b_006,形核因子,Nucleation factor,f_n,0.02,0.01-0.03,dimensionless,,,UMo,,bubble,nucleation_factor,,,Hu_et_al_2016_Effect_of_grain_morphology...,medium
hu2016b_007,EOS拟合参数,EOS fitting parameter,h_s,0.6,0.6,dimensionless,,,Xe,,bubble,eos_parameter,,硬球状态方程拟合参数,Hu_et_al_2016_Effect_of_grain_morphology...,medium
hu2016b_008,晶界厚度,Grain boundary thickness,δ,1.0,1 nm,nm,,,UMo,,microstructure,grain_boundary_thickness,,,Hu_et_al_2016_Effect_of_grain_morphology...,medium
hu2016b_009,Xe原子半径,Xe atom radius,r_g,2.16e-10,2.16×10⁻¹⁰ m,m,,,Xe,,microstructure,atom_radius,,,Hu_et_al_2016_Effect_of_grain_morphology...,high
hu2016b_010,Xe形成体积,Xe formation volume,ε_0,1.05e-29,1.05×10⁻²⁹ m³,m³,,,UMo,,mechanical,formation_volume,,,Hu_et_al_2016_Effect_of_grain_morphology...,medium
hu2016b_011,晶界能,Grain boundary energy,γ,1.0,1.0 J/m²,J/m²,,,UMo,,surface_energy,grain_boundary_energy,,,Hu_et_al_2016_Effect_of_grain_morphology...,medium
hu2016b_012,最近邻跳跃位数,Nearest jump sites,z,8,8,dimensionless,,,UMo,,diffusion,jump_sites,,,Hu_et_al_2016_Effect_of_grain_morphology...,medium
hu2016b_013,晶界扩散增强因子,Grain boundary diffusion enhancement factor,χ,0.25,0.25,dimensionless,,,UMo,,diffusion,enhancement_factor,,,Hu_et_al_2016_Effect_of_grain_morphology...,medium
hu2016b_014,再结晶临界裂变密度,Critical fission density for recrystallization,fd_rx,3.3e+27,3.1-3.5×10²⁷ fission/m³,fission/m³,,,UMo,,recrystallization,critical_fission_density,,,Hu_et_al_2016_Effect_of_grain_morphology...,high
hu2016b_015,模拟特征长度,Characteristic length,l,50,50 nm,nm,,,UMo,,microstructure,simulation_parameter,,,Hu_et_al_2016_Effect_of_grain_morphology...,high
hu2016b_016,晶内气泡密度(稳态),Intragranular bubble density at steady state,ρ_b,1.8e+24,~1.8×10²⁴ bubble/m³,bubble/m³,,,UMo,,bubble,bubble_density,,大晶粒内部预测值,Hu_et_al_2016_Effect_of_grain_morphology...,medium
hu2016b_017,晶内气泡直径(稳态),Intragranular bubble diameter at steady state,d_b,2.2,~2.2 nm,nm,,,UMo,,bubble,bubble_size,,大晶粒内部预测值,Hu_et_al_2016_Effect_of_grain_morphology...,medium
hu2016b_018,实验气泡密度,Experimental gas bubble density,ρ_exp,1.8e+24,1.0-2.6×10²⁴ bubble/m³,bubble/m³,,,UMo,,experiment,bubble_density,,TEM观测,Hu_et_al_2016_Effect_of_grain_morphology...,high
hu2016b_019,实验气泡直径,Experimental gas bubble diameter,d_exp,2.75,2-3.5 nm,nm,,,UMo,,experiment,bubble_size,,TEM观测,Hu_et_al_2016_Effect_of_grain_morphology...,high
hu2016b_020,晶界平衡Xe浓度上限,Upper bound of equilibrium Xe concentration on GB,c_eq_GB,5e-06,5.0×10⁻⁶,dimensionless,,,UMo,,diffusion,equilibrium_concentration,,肿胀动力学上限,Hu_et_al_2016_Effect_of_grain_morphology...,medium
hu2016b_021,晶界平衡Xe浓度下限,Lower bound of equilibrium Xe concentration on GB,c_eq_GB_low,1.5e-05,1.5×10⁻⁵,dimensionless,,,UMo,,diffusion,equilibrium_concentration,,与Booth模型最吻合,Hu_et_al_2016_Effect_of_grain_morphology...,medium
hu2016b_022,晶界扩散增强因子范围,Grain boundary diffusion enhancement factor range,χ_range,70,15-125,dimensionless,,,UMo,,diffusion,enhancement_factor,,文献报道值15-125可合理复现实验,Hu_et_al_2016_Effect_of_grain_morphology...,medium
hu2016b_023,模拟平均晶粒直径(小晶粒),Average grain diameter (small grains),d_grain_A,1.34,1.34 μm,μm,,,UMo,,microstructure,grain_size,,"Crystal A, 548 grains",Hu_et_al_2016_Effect_of_grain_morphology...,high
hu2016b_024,模拟平均晶粒直径(大晶粒),Average grain diameter (large grains),d_grain_B,4.36,4.36 μm,μm,,,UMo,,microstructure,grain_size,,"Crystal B, 20 grains",Hu_et_al_2016_Effect_of_grain_morphology...,high
hu2016b_025,Mo浓度变化范围,Mo concentration variation,c_Mo,17.5,10-25 at%,at%,,,U-10wt%Mo,,microstructure,composition,,铸造引起的不均匀分布,Hu_et_al_2016_Effect_of_grain_morphology...,high
hu2016_001,bcc UMo晶格常数,bcc UMo lattice constant,a,0.343,0.343 nm,nm,,,U-7wt%Mo,,microstructure,lattice_parameter,,bcc结构γ-UMo合金的晶格常数,Hu et al._2016_Formation mechanism...,high
hu2016_002,气体气泡超晶格fcc晶格常数,fcc gas bubble superlattice lattice constant,a_super,11.44,"7-12 nm, TEM ~11.44 nm",nm,,,U-7wt%Mo,,microstructure,superlattice,,实验观测值7-12 nm，TEM测量11.44 nm,Hu et al._2016_Formation mechanism...,high
hu2016_003,气泡超晶格坍塌临界裂变密度,Critical fission density for superlattice collapse,fd_crit,4.5e+21,4.5×10²¹ fiss/cm³,fiss/cm³,,,UMo,,irradiation,critical_fission_density,,大于此裂变密度时超晶格开始坍塌,Hu et al._2016_Formation mechanism...,high
hu2016_004,Xe替代形成能,Formation energy of substitutional Xe,E_f^Xe,5.549,5.549 eV,eV,,,γ-U,,rate_theory,defect_formation_energy,,DFT计算值,Hu et al._2016_Formation mechanism...,high
hu2016_005,U空位形成能,Formation energy of U vacancy,E_f^vac,1.23,1.08-1.38 eV,eV,0.15,,bcc U,,rate_theory,defect_formation_energy,,DFT和MD评估结果,Hu et al._2016_Formation mechanism...,high
hu2016_006,U间隙原子[100]哑铃形成能,Formation energy of U interstitial [100] dumbbell,E_f^SIA_100,0.5,0.5 eV,eV,,0,bcc U,,rate_theory,defect_formation_energy,,DFT计算,Hu et al._2016_Formation mechanism...,high
hu2016_007,U间隙原子[110]哑铃形成能,Formation energy of U interstitial [110] dumbbell,E_f^SIA_110,0.55,0.55 eV,eV,,0,bcc U,,rate_theory,defect_formation_energy,,DFT计算,Hu et al._2016_Formation mechanism...,high
hu2016_008,U间隙原子迁移势垒,Migration barrier of U interstitial,E_m^SIA,0.1,"0.1 eV (assessment), 0.25 eV (MD)",eV,,,bcc UMo,,diffusion,migration_barrier,,评估值0.1 eV，MD外推0.25 eV,Hu et al._2016_Formation mechanism...,medium
hu2016_009,空位迁移势垒,Migration barrier of vacancy,E_m^vac,0.5,0.5 eV,eV,,,bcc UMo,,diffusion,migration_barrier,,,Hu et al._2016_Formation mechanism...,high
hu2016_010,Xe和空位扩散系数,Diffusivity of Xe and vacancy,D_Xe=D_vac,2e-20,2.0×10⁻²⁰ m²/s,m²/s,,400,UMo,,diffusion,diffusivity,,模拟中使用，400 K,Hu et al._2016_Formation mechanism...,medium
hu2016_011,间隙原子扩散系数,Interstitial diffusivity at 400K,D_SIA,1e-15,~10⁻¹⁵ m²/s,m²/s,,400,bcc UMo,,diffusion,diffusivity,,MD外推值,Hu et al._2016_Formation mechanism...,medium
hu2016_012,模拟温度,Simulation temperature,T,400,400 K,K,,400,UMo,,thermal,temperature,,UMo运行温度,Hu et al._2016_Formation mechanism...,high
hu2016_013,气泡界面能,Gas bubble interfacial energy,γ,0.6,0.6 J/m²,J/m²,,400,UMo,,surface_energy,interfacial_energy,,,Hu et al._2016_Formation mechanism...,medium
hu2016_014,晶界能,Grain boundary energy,γ_GB,1.0,1.0 J/m²,J/m²,,,UMo,,surface_energy,grain_boundary_energy,,,Hu et al._2016_Formation mechanism...,medium
hu2016_015,纳米气泡内Xe平衡浓度,Equilibrium Xe concentration in nanobubbles,c_Xe_eq,0.6,0.6,mole fraction,,400,UMo,,bubble,equilibrium_concentration,,几纳米气泡中,Hu et al._2016_Formation mechanism...,medium
hu2016_016,纳米气泡内压,Internal pressure in nanobubbles,P,1.2,~1.2 GPa,GPa,,400,UMo,,bubble,internal_pressure,,几纳米气泡中,Hu et al._2016_Formation mechanism...,medium
hu2016_017,裂变产额,Fission gas yield per fission,Y,0.25,0.25-0.3,dimensionless,,,U-235,,irradiation,fission_yield,,,Hu et al._2016_Formation mechanism...,high
hu2016_018,裂变速率范围,Fission rate range,f_dot,2.68e+21,1.34-6.03×10²¹ fission/(m³·s),fission/(m³·s),,400,UMo,,irradiation,fission_rate,,模拟中使用的裂变速率范围,Hu et al._2016_Formation mechanism...,high
hu2016_019,气泡间反应率常数,Reaction rate constant,γ_12,1.4e+19,1.4×10¹⁹ /m²,1/m²,,400,UMo,,rate_theory,reaction_rate,γ_i = γ_12 D_SIA C1 C2,,Hu et al._2016_Formation mechanism...,medium
hu2016_020,气泡再溶解率,Resolution rate,χ,0.2,0.2,dimensionless,,,UMo,,irradiation,resolution_rate,,,Hu et al._2016_Formation mechanism...,medium
hu2016_021,再溶解临界半径,Critical radius for resolution,R_crit_resol,0.5,0.5 nm,nm,,,UMo,,bubble,critical_radius,,,Hu et al._2016_Formation mechanism...,medium
hu2016_022,"U-U[110]哑铃形成能(DFT,UMo合金)",DFT formation energy of U-U[110] dumbbell in UMo alloy,E_f^db110,0.204,0.204 eV,eV,,0,U-20at%Mo,,rate_theory,defect_formation_energy,,DFT计算，最稳定哑铃构型,Hu et al._2016_Formation mechanism...,high
hu2016_023,模拟特征长度,Characteristic length,l,0.52,0.52 nm,nm,,,UMo,,microstructure,simulation_parameter,,相场模拟网格尺寸,Hu et al._2016_Formation mechanism...,high
hu2016_024,Xe饱和浓度,Saturated Xe concentration,c_sat_Xe,0.098,0.078-0.108,mole fraction,,400,UMo,,bubble,saturated_concentration,,模拟中使用0.098,Hu et al._2016_Formation mechanism...,medium
hu2016_025,Frenkel对数公式参数,Frenkel pair number from PKA,N_FP,50,N_FP = 4.839 E_PKA^0.607,dimensionless,,,bcc U,,irradiation,defect_generation,N_FP = 4.839 E_PKA^0.607,50 keV PKA约50个FP in 3D,Hu et al._2016_Formation mechanism...,medium
hu2016_026,无应力应变(空位),Stress-free strain (vacancy),ε*_vac,-0.005,-0.005,dimensionless,,,UMo,,mechanical,stress_free_strain,,,Hu et al._2016_Formation mechanism...,medium
hu2016_027,再结晶晶粒尺寸范围,Recrystallized grain size range,d_rx,300,100-500 nm,nm,,,UMo,,recrystallization,grain_size,,再结晶后晶粒尺寸100-500 nm,Hu et al._2016_Formation mechanism...,high
hu2016_028,气泡密度(初始),Initial gas bubble density,ρ_b,4.4e+16,4.4×10¹⁶ /m²,1/m²,,,UMo,,bubble,bubble_density,,2D模拟初始气泡面密度,Hu et al._2016_Formation mechanism...,medium
hu2016_029,超晶格常数(模拟),Simulated superlattice constant,a_sim,8.9,"8.9 nm (sim), 11.44 nm (exp)",nm,,400,UMo,3.98×10²⁸ fission/m³,microstructure,superlattice,,D*=10⁶时模拟得到的fcc超晶格常数,Hu et al._2016_Formation mechanism...,medium
hu2016_030,间隙原子/空位形成能比,Interstitial/vacancy diffusivity ratio,D_SIA/D_vac,100000,~10⁵ at 400K,dimensionless,,400,bcc UMo,,diffusion,diffusivity_ratio,,间隙原子扩散系数比空位大5个数量级,Hu et al._2016_Formation mechanism...,medium
hu2020_001,温度,Temperature,T,453,453 K,K,,453,U-10wt%Mo,,thermal,temperature,,,Hu et al._2020_Defect cluster...,high
hu2020_002,原子半径,Atom radius,r_at,1.5,1.5 Å,Å,,,U,,microstructure,atom_radius,,,Hu et al._2020_Defect cluster...,medium
hu2020_003,原子体积,Atomic volume,Ω,2.1e-29,2.1×10⁻²⁹ m³,m³,,,U-10Mo,,microstructure,atomic_volume,,,Hu et al._2020_Defect cluster...,high
hu2020_004,晶格常数,Lattice constant,a,3.48,3.48 Å,Å,,,U-10Mo,,microstructure,lattice_parameter,,,Hu et al._2020_Defect cluster...,high
hu2020_005,空位扩散系数,Vacancy diffusivity,D_V,1.83e-19,1.83×10⁻¹⁹ m²/s,m²/s,,453,U-10Mo,,diffusion,diffusivity,,,Hu et al._2020_Defect cluster...,medium
hu2020_006,间隙原子扩散系数,Interstitial diffusivity,D_I,1.42e-18,1.42×10⁻¹⁸ m²/s,m²/s,,453,U-10Mo,,diffusion,diffusivity,,,Hu et al._2020_Defect cluster...,medium
hu2020_007,气体原子扩散系数,Gas atom diffusivity,D_g,1.83e-20,1.83×10⁻²⁰ m²/s,m²/s,,453,U-10Mo,,diffusion,diffusivity,,,Hu et al._2020_Defect cluster...,medium
hu2020_008,位错密度,Dislocation density,ρ_dis,100000000000000.0,1.0×10¹⁴ m⁻²,m⁻²,,,U-10Mo,,microstructure,dislocation_density,,,Hu et al._2020_Defect cluster...,medium
hu2020_009,空位形成能,Vacancy formation energy,E_f^V,0.7,0.7 eV,eV,,,U-10Mo,,rate_theory,defect_formation_energy,,,Hu et al._2020_Defect cluster...,medium
hu2020_010,间隙原子形成能,Interstitial formation energy,E_f^I,0.8,0.8 eV,eV,,,U-10Mo,,rate_theory,defect_formation_energy,,,Hu et al._2020_Defect cluster...,medium
hu2020_011,Xe形成能,Xe formation energy,E_f^Xe,1.61,1.61 eV,eV,,,U-10Mo,,rate_theory,defect_formation_energy,,,Hu et al._2020_Defect cluster...,medium
hu2020_012,Xe迁移能,Xe migration energy,E_m^Xe,0.5,0.5 eV,eV,,,U-10Mo,,diffusion,migration_energy,,,Hu et al._2020_Defect cluster...,medium
hu2020_013,界面能,Interface energy,σ,1.0,1.0 J/m²,J/m²,,,U-10Mo,,surface_energy,interface_energy,,,Hu et al._2020_Defect cluster...,medium
hu2020_014,裂变速率(模拟加速),Fission rate (accelerated simulation),f_dot,3.29e+22,3.29×10²² fission/(s·m³),fission/(s·m³),,,U-10Mo,,irradiation,fission_rate,,加速模拟用高裂变速率,Hu et al._2020_Defect cluster...,high
hu2020_015,特征长度,Characteristic length,l_0,12,12 nm,nm,,,U-10Mo,,microstructure,simulation_parameter,,,Hu et al._2020_Defect cluster...,high
hu2020_016,界面厚度,Interface thickness,λ,36,36 nm,nm,,,U-10Mo,,microstructure,interface_thickness,,,Hu et al._2020_Defect cluster...,high
hu2020_017,235U裂变产生Frenkel对数,Frenkel pairs per 235U fission,N_FP,14825,14825,dimensionless,,800,γ-U,,irradiation,frenkel_pairs,"0.4*E_damage/E_d, E_d=35.6 eV",NRT公式估算,Hu et al._2020_Defect cluster...,medium
hu2020_018,位移阈值能,Displacement threshold energy,E_d,35.6,35.6 eV,eV,,800,γ-U,,irradiation,displacement_energy,,MD级联模拟,Hu et al._2020_Defect cluster...,medium
hu2020_019,气泡平衡Xe浓度,Equilibrium gas concentration in bubbles,C_eq_gg,0.45,0.45,mole fraction,,,U-10Mo,,bubble,equilibrium_concentration,,,Hu et al._2020_Defect cluster...,medium
hu2020_020,位错间隙原子偏压系数,Interstitial bias at dislocations,Z_I_dis,1.25,1.25,dimensionless,,,U-10Mo,,rate_theory,bias_factor,,,Hu et al._2020_Defect cluster...,medium
hu2020_021,位错空位偏压系数,Vacancy bias at dislocations,Z_V_dis,1.0,1.0,dimensionless,,,U-10Mo,,rate_theory,bias_factor,,,Hu et al._2020_Defect cluster...,medium
hu2020_022,间隙-空位复合因子,Recombination factor,Z_IV,50,50,dimensionless,,,U-10Mo,,rate_theory,recombination_factor,,,Hu et al._2020_Defect cluster...,medium
hu2020_023,最大间隙团簇尺寸,Maximum interstitial cluster size,M_I,30,30,dimensionless,,,U-10Mo,,rate_theory,cluster_size,,,Hu et al._2020_Defect cluster...,medium
hu2020_024,最大空位团簇尺寸,Maximum vacancy cluster size,M_V,10,10,dimensionless,,,U-10Mo,,rate_theory,cluster_size,,,Hu et al._2020_Defect cluster...,medium
hu2020_025,间隙原子结合能,Interstitial binding energy,E_b_I,0.8,0.8 eV,eV,,,U-10Mo,,rate_theory,binding_energy,,,Hu et al._2020_Defect cluster...,medium
hu2020_026,空位结合能,Vacancy binding energy,E_b_V,0.5,0.5 eV,eV,,,U-10Mo,,rate_theory,binding_energy,,,Hu et al._2020_Defect cluster...,medium
hu2020_027,再结晶区晶粒尺寸,Recrystallized grain size,d_rx,300,200-300 nm,nm,,,U-10Mo,,recrystallization,grain_size,,,Hu et al._2020_Defect cluster...,high
